,Unnamed: 0,near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age,distance,distance_log,sin_angle,cos_angle
799,4844,2549,1624003.5385,8628088.2431,128.61255656,1,0,1624673.0,8627250,0,0,0,0,63,1072.7675399082236,6.977997074153464,-0.6497182380753741,-0.7601751187142548
2322,383,3131,1841881.0515,7855746.2884,-168.62238267,1,0,1842143.0,7855799,0,0,0,0,35,267.19941883691075,5.587995266648564,0.6953832004251228,-0.7186391337566536
4237,1528,2058,1345428.4051,7880284.1143,33.508584046,0,0,1343131.0,7878763,0,0,0,0,20,2755.332812414781,7.921293517345281,-0.0539090059418694,-0.9985458522663642
3479,317,3358,1432837.8052,7643784.4592,-95.77883307,1,0,1432959.0,7644982,0,0,0,0,20,1203.65781981871,7.093120382667115,0.983634722070978,0.1801741755534074
410,2068,1736,1252196.5505,8043467.7568,-106.54187327,1,0,1257203.0,8060324,0,0,0,0,22,17584.011812257468,9.774745348404862,0.2600727211005575,-0.965589032528514
2085,655,3187,2038889.6109,7893447.5534,37.300514109,0,1,2038310.0,7893006,0,0,0,1,71,728.641338691407,6.591181620120348,0.9500533564433656,-0.312087519633027
1219,773,847,1509708.8116,7820906.4428,157.28551361,0,0,1519650.0,7816745,1,1,0,0,39,10777.051219232975,9.28517426522848,0.9752077099209996,-0.2212914876596913
3468,3142,2298,1505764.0942,8266479.908,-163.42187727,1,0,1505929.0,8266529,0,0,0,0,82,172.05797667553605,5.147831493711855,-0.4713841580844223,-0.8819279877104708
764,1114,435,2018477.2898,8210846.6598,-119.48217374,0,0,2018802.0,8211421,0,0,0,0,64,659.7752490967254,6.491899245354767,-0.1117716513823022,-0.9937339170760316
864,2162,2501,1807795.6912,8314398.4708,57.158496696,1,0,1807665.0,8314196,0,0,0,0,35,240.98675193914423,5.484741960772813,0.8392291641973407,0.5437779049948913
249,407,1561,1470551.1787,7502078.0731,106.37361718,1,1,1470746.0,7501415,0,0,0,0,52,691.1014939043819,6.538286692727746,0.7132237215961976,-0.7009364614231945
180,4943,743,1726371.7176,8056908.506,-90.501752445,0,0,1726506.0,8072242,0,0,0,0,45,15334.081974835795,9.63783321005706,0.0110107141812449,-0.9999393802492323
2704,3606,2729,1926601.4177,8952694.7428,108.65181958,1,1,1926842.0,8951982,0,0,0,0,31,752.2513822014068,6.623070552931407,-0.8156839828113116,-0.5784977443215106
596,2110,698,1917085.6051,8237268.7264,108.4806176,1,0,1917269.0,8236720,0,0,0,0,74,578.562314191826,6.360546257672492,0.1214824031967372,-0.9925935853679216
1940,5093,490,1951126.4375,8303245.5775,171.40336396,0,0,1954140.0,8302790,0,1,0,0,60,3047.8040947397185,8.022176641361558,0.570555540894726,-0.8212590180657541
902,5401,2810,1629379.4906,9144429.2712,105.75097951,1,0,1629610.0,9143612,0,0,0,0,64,849.1565214003992,6.744243529036968,-0.9999810614764416,0.0061544039881514
4256,2261,1251,1774144.4772,7705892.6627,57.648828917,1,0,1773745.0,7705262,1,0,0,0,34,746.5369880263611,6.615445164347014,-0.8046701313823302,-0.5937221401136591
1937,403,246,1999034.7841,8268168.3657,167.6762464,0,0,2001911.0,8267540,0,1,0,0,25,2944.0552570135264,7.987543249038632,-0.8945345291909493,-0.4469988546798824
3560,5353,3014,2416896.3151,9830972.9861,-177.61949774,1,0,2418364.0,9831034,0,0,0,0,24,1468.9525729859206,7.292304890415068,0.6822432272000354,-0.7311252826565915
2333,957,2198,1538661.2301,8117900.0026,109.60903994,1,1,1538668.0,8117881,0,0,0,0,59,20.17251478568097,3.0043210237025053,-0.6327645038618284,-0.7743442920642563
184,5509,33,2011435.6639,8253473.251,165.68249425,1,0,2011707.0,8253404,1,0,0,0,40,280.03389109929043,5.634910635484866,-0.911388408720023,-0.4115472858017463
4597,931,1204,1822106.3683,7690401.8539,170.72617319,1,0,1831206.0,7688916,0,0,0,0,67,9220.144190184445,9.129145955276991,-0.988814632563728,-0.1491496645247972
3545,3427,558,1961361.1515,8370426.1815,-150.93073852,1,0,1962066.0,8370818,0,0,0,0,20,806.4323560563861,6.692620020590015,0.4215760917214597,0.9067930297972406
4995,3043,4089,1976297.5555,8290455.6935,-86.842786953,1,0,1976241.0,8291481,0,0,0,0,83,1026.8651048323702,6.934265852550212,0.8348161268698523,0.5505288678334849
3686,5555,3223,1701524.9846,7599116.5238,120.06569861,1,0,1702191.0,7597966,1,0,0,0,73,1329.391412414947,7.19247653184158,0.4011725319845637,0.9160025106849294
406,4971,2726,1921415.8219,8952792.0297,-106.56362407,1,1,1921475.0,8952991,0,0,0,0,48,207.5842667490784,5.335537362047346,0.3891989546219122,-0.92115371883373
4892,3704,533,1959671.5442,8364551.7862,17.116834868,1,0,1956805.0,8363669,0,0,0,0,21,2999.397793801847,8.006166812100815,0.6699156178190392,0.7424372465078345
2898,5533,3411,1415374.0033,7566226.4166,-98.355159016,0,0,1415465.0,7566846,1,1,0,0,47,626.2299808906573,6.439717685246466,-0.7895422461070167,-0.6136962128058857
3307,1170,892,1580174.3831,7918677.7275,108.912394,0,1,1580262.0,7918422,0,0,0,0,88,270.3206899626498,5.5996089947949415,-0.5230663221813197,0.8522919820106886
2526,2115,269,2003561.0345,8256775.8408,-98.938791416,1,0,2003727.0,8257831,0,0,0,0,25,1068.1317730196586,6.973666394886295,0.3751743678130664,0.9269542565499476
2557,1415,2529,1763692.9128,8266331.6587,-75.679827829,1,0,1763556.0,8266868,0,0,0,0,62,553.5405178394909,6.316334952431529,0.9043659226173808,-0.4267578681271309
4848,1150,3906,1851638.8728,9106026.7688,108.53976411,0,0,1855520.0,9094454,1,1,0,0,76,12206.233081537765,9.409702008574897,-0.2472540381266207,-0.9689506905049812
2562,455,470,2081159.6251,8348262.2539,-62.705312633,1,0,2080765.0,8349027,0,0,0,0,29,860.5611930684718,6.757584726508947,0.9608398635305764,-0.2771042342703259
4426,2934,1478,1454949.7522,7478038.6814,-125.53024891,0,1,1455397.0,7478665,1,0,0,1,88,769.6139183452071,6.64588898435585,0.1889173306406331,-0.9819929949768572
1167,4133,2096,1277047.0683,8027810.451,-98.499781773,0,0,1280426.0,8050420,1,0,0,0,53,22860.640529448217,10.03717195661716,-0.0013711602504655,-0.999999059959342
5193,5415,2093,1364785.6401,7918405.149,130.39126169,1,0,1367573.0,7915129,0,0,0,0,32,4301.456437339636,8.36670895069166,0.6312958332457403,-0.7755421142185422
2631,478,1781,1449627.6787,7983689.4105,93.885530011,1,1,1449640.0,7983508,0,0,0,0,23,181.8284464654049,5.203063640709884,-0.6588102151118684,0.7523091787717692
4386,3097,4078,1986547.5202,8264988.8044,-39.502785651,1,0,1985287.0,8266028,0,0,0,0,42,1633.6580638761632,7.39857699028766,0.0175018677957557,-0.9998468305813946
4782,3121,350,1961284.6749,8224512.9556,123.28759485,1,0,1961565.0,8224086,0,0,0,0,67,510.7575217863832,6.2358949605327725,0.9722306235997912,-0.234024816066077
1467,3927,2546,1714035.4029,8431855.1746,-138.023135,1,0,1714990.0,8432714,0,0,0,0,73,1284.0703606166314,7.157790280736582,-0.1448501188114223,0.9894536083517592
3273,1479,3553,1574768.0407,7567856.0525,-93.130891678,1,0,1574774.0,7567965,0,0,0,0,50,109.11036161928504,4.692359861924965,-0.732792395262281,0.6804522800650821
2183,4293,171,2004438.0095,8240645.6008,-147.13758772,1,1,2004999.0,8241008,0,0,0,0,61,667.8648974537264,6.504085903760725,-0.760763800530026,0.649028843583327
2036,689,2585,1717973.4413,8506515.1955,-151.63704495,1,0,1718827.0,8506976,0,0,0,0,76,970.0016709090448,6.8772977940825895,0.7585459819045871,-0.651619515773128
3558,1118,1568,1474296.9683,7499483.7363,-155.09811397,0,0,1484241.0,7504100,1,0,0,0,72,10963.2867789975,9.302307404139071,-0.5781571314384139,0.8159254447355497
2858,3705,1900,1333235.2472,7900483.1397,44.994781968,1,1,1332645.0,7899893,0,0,0,0,25,834.6595848753273,6.727023958941597,-0.0327799886536467,0.9994625917681296
4943,1469,70,2013215.8853,8254608.1524,15.34052148,1,0,2012931.0,8254530,0,0,0,0,35,295.4106155537297,5.688366305652435,0.8425677301547587,-0.538590401048754
50,5557,576,1963685.0572,8353846.0061,-0.50001422394,1,0,1963342.0,8353849,0,0,0,0,47,343.0702638075731,5.837935276937832,8.93716506985869e-05,-0.999999996006354
3586,3887,2824,1650074.0065,9120857.4277,141.85343632,1,1,1651484.0,9119750,0,0,0,0,39,1792.8964779845935,7.491587735175666,-0.7961385246892514,0.6051144102610863
4753,1456,74,2008209.0685,8251779.1896,59.784482848,1,1,2008082.0,8251561,0,0,0,0,48,252.49377267665864,5.531386585744587,-0.976620434985377,0.2149709886681758
4118,3423,2541,1683404.2865,8600269.6248,-94.717616033,0,0,1687790.0,8653414,1,1,0,0,63,53325.0325672889,10.884161154071458,0.9793703938334198,-0.2020733324379348
2163,5448,688,1837381.6289,8262750.3072,-128.5288974,1,1,1840103.0,8266168,0,0,0,0,20,4368.808160023709,8.382245518631409,0.180571743334051,-0.9835618158048336
4749,3510,2,2007801.0827,8254203.6369,101.57220563,1,0,2007878.0,8253828,1,0,0,0,63,383.4310259761455,5.9491597505929,-0.4382774433239428,-0.8988397424866281
1342,1590,2746,1929262.9555,8950541.7951,173.43828634,1,0,1929635.0,8950499,0,0,0,0,20,374.49770435116943,5.925585673035067,0.3781141501344689,-0.9257589802254624
2262,1052,2323,1403020.8794,8327246.8396,-54.989161886,0,0,1370296.0,8373964,1,0,0,0,67,57038.67817178014,10.951484881113144,0.0680452588899605,0.997682235354824
2930,2811,3768,1693904.0522,8240579.578,131.97918625,0,1,1694161.0,8240294,1,0,0,1,63,384.1574755340282,5.951052561059297,-0.130404198193221,0.9914609145566876
299,4465,2710,1996398.8499,9009951.2523,-46.995830205,1,0,1996151.0,9010217,1,0,0,0,52,363.3887903959224,5.895473309024895,0.026196597465267,0.9996568102510196
1752,93,56,2014096.9791,8252911.6492,-98.485730338,1,0,2014140.0,8253200,1,0,0,0,66,291.5424183502563,5.675185512700494,-0.0895388549926114,-0.995983329903976
1640,4751,3783,1689713.0962,8241900.8016,157.03111142,1,1,1691435.0,8241171,0,0,0,0,21,1870.1772835260133,7.533788509379621,0.1942362550633413,0.9809547783761332
1632,623,2197,1542503.6449,8047973.4971,-6.4560716384,1,0,1541642.0,8048071,0,0,0,0,44,867.1440187213949,6.765205074544247,-0.2725188825423879,-0.9621504345256244
1541,5505,2469,1850040.4361,8329901.2367,-51.933667279,0,0,1833531.0,8350982,0,1,0,0,69,26776.10990511134,10.195265347495502,0.4048189092183158,0.9143968781329544
198,3012,1825,1329790.4656,7906534.1677,58.191668994,1,0,1329350.0,7905824,0,0,0,0,41,835.6722484962623,6.72823648896081,0.9335856668357656,0.3583542976982677
4105,5287,3787,1674940.7769,8229744.3111,-59.259053637,0,0,1668760.0,8240137,1,0,0,0,58,12091.7321199142,9.40027720215695,-0.9983824460321216,-0.0568550037808256
732,4982,3970,2011559.7853,8289464.6558,-45.105497811,0,1,2009782.0,8291249,0,0,0,1,68,2518.8101947091404,7.831541924053252,-0.6153755289505091,0.7882340758739634
5269,1001,2729,1926601.4177,8952694.7428,130.08912479,1,0,1926831.0,8952422,0,0,0,0,36,356.50619549264525,5.87635161836434,0.5311756673744026,0.8472617130434716
666,1771,257,2000903.8383,8259334.3012,78.748420796,1,0,2000787.0,8258747,0,0,0,0,44,598.8103939210573,6.394945010312424,-0.9999507730817424,-0.0099222685523823
1560,3898,144,2013683.4272,8241977.7333,105.70118167,1,0,2013888.0,8241250,0,0,0,0,60,755.9403325854101,6.627962447913205,-0.9533246251425398,-0.3019472786710223
5672,5148,2796,1732779.7128,9314716.8565,144.91349777,1,0,1733534.0,9314187,0,0,0,0,81,921.7901554452036,6.826317600521421,-0.5171429826209005,0.8558990218045345
3041,3455,2119,1329432.6849,8042633.815,82.963158013,1,0,1329380.0,8042207,0,0,0,0,45,430.0543487901954,6.0639115932360825,-0.2294231967975898,0.9733267677256052
1561,3449,3206,2038369.7488,7885929.1028,89.492982231,0,0,2037381.0,7774198,0,0,0,0,81,111735.47761160629,11.623889549772471,0.0440796559944868,-0.9990280195907458
1567,5153,3422,1413270.2876,7567707.7627,-4.34030226,1,1,1413030.0,7567726,0,0,0,0,60,240.9786916410219,5.484708513154398,-0.8433087850031468,-0.5374293378077869
2238,1708,2246,1551849.6954,8003480.7632,82.179232047,0,1,1550795.0,7995802,0,0,0,1,69,7750.857157015247,8.955558717136757,0.9027620607467728,0.430140281392292
1871,4919,3290,1524192.2565,7486609.7193,-98.381391029,1,0,1524253.0,7487022,0,0,0,0,55,416.7315063500173,6.032442144761483,-0.6781497876198687,-0.7349237141031217
4266,3150,2544,1715960.0057,8431666.2243,-88.907343183,1,0,1715938.0,8432820,0,0,0,0,62,1153.9855357590493,7.050976912985203,0.549846080936428,0.8352659979185381
3841,5104,730,1733215.4173,8050220.3749,-142.83079072,0,0,1733757.0,8050631,1,0,0,0,80,679.650493775341,6.5215786862951415,0.8739024067817078,0.4861014126919798
751,4239,1486,1439848.3726,7475851.8116,159.82070133,1,0,1439905.0,7475831,0,1,0,0,75,60.33063173313385,4.099839963691297,-0.9029420403700772,0.4297623433158398
2815,251,2823,1641133.6043,9139084.0768,40.178248238,1,1,1640751.0,9138761,1,0,0,0,58,500.7640852504149,6.2161351024587015,0.9000859378231658,0.4357124103499831
1665,4976,543,1970999.3043,8366204.7267,-31.997856233,1,0,1970770.0,8366348,0,0,0,0,41,270.3843569647259,5.5998444910335365,0.0134692780138385,0.999909285160302
4263,3005,75,2008475.1222,8252710.8536,-60.687382254,1,0,2008429.0,8252793,0,0,0,0,46,94.20874888142856,4.545513052868675,0.923596162869094,-0.3833668320727372
258,3690,2728,1930104.8648,8949746.0113,111.08162694,1,1,1930229.0,8949424,0,0,0,0,81,345.10987410727495,5.843862842002008,0.4906862746378486,0.8713363184683799
2202,2485,129,2010517.9461,8247743.9852,-35.441090948,1,0,2010258.0,8247929,0,0,0,0,52,319.064963799353,5.765394730325183,-0.3617426819428013,-0.9322779800364424
3945,1313,3911,2464337.7879,9762879.3079,128.74704832,1,0,2464391.0,9762813,0,0,0,0,66,85.01920482385766,4.442877170074129,-0.9998280287538934,-0.0185448892718078
3146,3524,2057,1327874.212,7891512.5956,123.29206272,1,0,1328243.0,7890951,0,0,0,0,72,671.8587700424292,6.510048154808342,0.9652787710925732,-0.2612219249565612
165,694,2337,1439856.4991,8210843.1874,25.869716537,1,1,1439355.0,8210600,1,0,0,0,36,557.3521856237323,6.323197330284358,-0.7301866835855904,0.6832476908956787
653,5667,2767,1932374.4466,8978927.6468,94.60519102,0,0,1932536.0,8976922,0,0,0,0,70,2012.1427850435248,7.606955495423045,-0.6138549671281737,-0.7894188237761175
2477,4076,594,1899983.2578,8317942.8127,86.782953182,1,0,1899409.0,8307726,0,0,0,0,51,10232.93866725171,9.23336707744539,-0.9786414197995776,0.2055747344706228
4021,389,4146,1372973.8565,8032761.7365,133.86828149,1,1,1373063.0,8032669,0,0,0,0,65,128.6336737578308,4.856968626343826,-0.7363175345014675,0.6766361565758071
27,4017,2866,2253874.7096,9307635.2516,66.780826474,0,1,2253700.0,9307228,0,0,0,1,49,443.1447957881092,6.093896569435226,-0.9813009604816292,0.1924796741420563
1599,5113,46,2011468.5032,8253863.9746,-123.4602788,1,0,2011528.0,8253954,0,0,0,0,57,107.9094150450013,4.681292125593656,-0.246992788912141,-0.9690173178150132
1081,244,2181,1545140.6922,8051135.4592,130.35539973,1,0,1545396.0,8050835,0,0,0,0,33,394.281376184254,5.977064807164116,0.7886131581723576,-0.6148896541310646
2795,4800,2073,1342899.7829,7861055.0249,38.638384803,0,0,1331805.0,7852186,0,0,0,0,81,14204.006838739037,9.56127937552858,-0.7640047254814779,-0.6452106473408289
3247,1070,246,1999034.7841,8268168.3657,-15.84842007,1,1,1998166.0,8268415,0,0,0,0,21,903.1136641361376,6.805848419400444,0.814811976565035,0.579725316720066
4616,1485,3838,1899265.0244,8697834.7636,81.535863421,1,1,1899260.0,8697801,0,0,0,0,67,34.13539629576949,3.530334860463596,-0.2234343871007068,-0.9747189721457828
278,4938,3968,2010926.8227,8287615.4243,27.391498399,1,0,2009880.0,8287073,0,0,0,0,35,1179.0088576705662,7.072429413376466,0.6301416821261299,-0.7764801738919362
2542,2659,335,1964465.7406,8219445.4144,-99.459974985,1,1,1964485.0,8219561,1,0,0,0,56,117.1791594768234,4.76370404116741,-0.2488421200664169,-0.9685440616104416
4037,1641,3752,1430485.179,7905865.2957,7.1257244947,1,0,1428627.0,7905633,0,0,0,0,60,1872.6426483126324,7.535105893164077,0.7103182889159105,0.7038806208666162
3331,5544,197,2001714.0216,8245765.5823,165.30347871,1,1,2002963.0,8245438,1,0,0,0,52,1291.2231437437697,7.1633452215680045,0.9440755801286318,-0.3297291297486278
5543,3243,542,1968774.2502,8370408.4413,-45.099456842,1,0,1968398.0,8370786,0,0,0,0,75,533.0241879554821,6.278566803915685,-0.5850208519523704,0.8110182505843643
1522,1249,31,2010432.3415,8252154.9838,53.92712961,1,1,2010275.0,8251939,0,0,0,0,83,267.21779410162594,5.588064034136877,-0.4420278924382793,0.8970013056325911
5178,1803,4094,2049020.9089,8250049.9525,-167.5559172,0,1,2067125.0,8254045,1,0,0,0,67,18539.647221140996,9.82766681095289,0.3441545023853532,-0.938913030311056
1989,4090,699,1903287.5542,8235359.526,73.86774619,0,0,1892441.0,8197860,1,0,0,0,39,39036.6774743725,10.5722569312284,-0.7385891561305934,0.6741558116980807
3329,4437,2759,1926927.3613,8973238.955,-107.8435453,1,0,1927060.0,8973651,0,0,0,0,24,432.86730849375925,6.070431234141415,0.8321834810588663,0.5545003641592561
4863,3344,1854,1329413.8718,7904351.6972,-165.93975044,1,0,1330022.0,7904504,0,0,0,0,18,626.9099221761405,6.440802865521301,0.3695820185562583,0.9291981121159694
1195,1370,2542,1712025.4182,8432825.9415,-54.260517952,1,0,1711377.0,8433727,0,0,0,0,57,1110.1137700759557,7.0122177846179925,-0.9978170989830776,-0.0660381478919194
4670,3264,104,2010184.099,8249439.7428,-150.00890289,1,0,2010389.0,8249558,1,0,0,0,29,236.5780741168542,5.466278276569004,-0.0559093391841873,0.9984358496127768
1050,1614,3914,2467151.2767,9763636.7921,14.170673607,1,0,2466661.0,9763513,0,0,0,0,38,505.6636496574916,6.225871724263464,0.8783377983409271,0.4780404920146545
2246,223,1512,1445985.9727,7480848.5214,-42.957796445,0,0,1445122.0,7481653,1,0,0,0,59,1180.5230384043225,7.073712872137189,0.2620759904232493,0.965047239902624
953,3042,2756,1935398.4406,8922103.8306,44.236684751,0,0,1889931.0,8877832,0,1,0,0,81,63460.87881041133,11.058178913298647,0.9965023608970556,0.0835646140815248
4404,3392,258,1999457.2414,8262441.9411,28.555834133,1,0,1999009.0,8262198,0,0,0,0,21,510.3210880840747,6.235040112091786,-0.3436644130169985,-0.9390925253805836
3014,907,2825,1905482.1066,9633585.9775,-163.95408519,1,1,1905510.0,9633594,1,0,0,0,37,29.02416699616278,3.3681288276428405,0.2845061589242683,0.958674212406988
1773,3310,82,2005302.0715,8252601.5095,-94.551636315,1,1,2005349.0,8253191,0,0,0,0,22,591.355505345856,6.382417368446394,0.3187785591860741,-0.9478292199564492
2776,5231,404,2005311.9788,8234592.4564,-12.528195392,1,0,2004666.0,8234736,0,0,0,0,79,661.7351246159062,6.494865361996841,0.1762316607953523,-0.9843487195772196
154,5213,257,2000903.8383,8259334.3012,122.61981096,1,0,2001313.0,8258695,0,0,0,0,36,759.025244025462,6.632035036428131,-0.683680773741863,-0.7297811998234317
1801,1531,187,2000617.6359,8243902.3711,-28.699648474,1,0,1999084.0,8244742,0,0,0,0,24,1748.4323731514985,7.466474878690254,0.9503716702867536,-0.3111168402969628
4497,3930,271,2003752.0587,8261987.3923,135.64498963,0,0,2004675.0,8261085,1,0,0,0,42,1290.7875527544593,7.163007817083946,-0.7901150757393028,-0.6129585361910508
3197,5206,2733,1918022.0247,8958021.756,32.144652067,0,0,1895132.0,8943638,0,1,0,0,86,27034.15742045826,10.204856435081426,0.7888132323344518,0.6146329673016849
1169,697,2975,2334160.5527,9787982.3386,21.150121877,0,0,2255338.0,9757488,1,1,0,0,70,84515.67606542428,11.344692311706533,0.8094668688296136,0.5871655543943132
5340,3387,1317,1856409.1355,7912449.0753,120.00565512,1,0,1859404.0,7907263,0,0,0,0,65,5988.705234908998,8.697630513305525,0.0355246905996079,0.999368798971532
663,3447,512,1961401.783,8369728.3508,169.69079329,1,0,1961893.0,8369639,0,0,0,0,35,499.27718408676594,6.21316142066189,-0.9315998042026378,-0.3634856321914347
5304,3691,4019,1991948.7419,8293575.1043,76.5270481,1,0,1991833.0,8293092,0,0,0,0,39,496.7755550486421,6.20813832459515,-0.1691313197031481,-0.9855935250880412
